submission_id,submission_date,gender,age,geography,financial_situation,education,employment_status,submission_state,are_there_children_0_to_2_yrs_out_of_educational_system,were_children_3_to_17_yrs_enrolled_and_did_not_return_to_school,are_there_children_who_stopped_enrolling_in_primary_education,are_there_children_who_stopped_enrolling_in_secondary_education,are_children_attending_face_to_face_classes,can_children_observe_deterioration_of_basic_services_of_school,do_children_3_and_17_yrs_receive_regular_school_meals,are_there_teachers_at_scheduled_class_hours,are_children_3_to_17_yrs_dealing_with_irregular_school_activity,are_children_being_teached_by_unqualified_people,did_teachers_leave_the_educational_system,do_school_and_the_teachers_have_internet_connection,do_children_have_internet_connection,do_children_3_to_17_yrs_miss_virtual_class_due_to_lack_of_electricity,does_home_shows_severe_deficit_of_electricity,does_home_shows_severe_deficit_of_internet,do_children_3_to_17_yrs_miss_class_or_in_lower_grade,are_children_promoted_with_a_modality_different_from_formal_evaluation
5454038085926912,2021-03-13,Male,26 to 35 years old,Rural,I cannot afford enough food for my family,Some technical education (e.g polytechnic school),I am a student,Guárico,0,1,0,0,0,1,3 days,Irregularly,1,1,1,1,1,1,1,1,0,1
4765307330887680,2021-03-17,Female,16 to 25 years old,City center or metropolitan area,I cannot afford enough food for my family,University or college degree completed,"I work full-time, either as an employee or self-employed",Zulia,0,1,0,0,1,1,No,There are not enough,0,1,1,1,1,1,0,1,1,0
5534251230691328,2021-03-13,Male,16 to 25 years old,Suburban/Peri-urban,"I can afford food and regular expenses, but nothing else",Secondary school/ high school completed,I am a student,Zulia,0,1,0,0,0,1,No,There are enough,1,0,1,0,1,1,1,1,0,0
6124611195633664,2021-03-16,Female,16 to 25 years old,City center or metropolitan area,I cannot afford enough food for my family,Secondary school/ high school completed,I am a student,Zulia,0,1,1,0,0,1,No,Irregularly,1,1,1,0,1,0,0,1,0,1
5689304751013888,2021-03-13,Male,Over 45 years old,Suburban/Peri-urban,"I can afford food, but nothing else",Technical school diploma or degree completed,I am unemployed,Zulia,0,0,0,0,0,1,No,There are enough,0,0,0,0,0,1,1,1,1,1
4682898316984320,2021-03-13,Female,26 to 35 years old,Rural,"I can afford food, but nothing else",University or college degree completed,I am a student,Zulia,1,1,0,0,0,1,No,There are not enough,1,1,1,0,0,1,0,1,0,1
5672254703927296,2021-03-13,Female,26 to 35 years old,Suburban/Peri-urban,"I can afford food and regular expenses, but nothing else",Some university or college,"I work part-time, either as an employee or self-employed",Zulia,0,1,0,0,0,1,No,There are enough,1,0,1,1,0,1,1,1,0,0
4642279234207744,2021-03-25,Male,26 to 35 years old,City center or metropolitan area,"I can comfortably afford food, clothes, and furniture, but I don’t have savings",Some university or college,I am unemployed,Zulia,0,1,0,0,0,1,No,There are enough,1,1,0,0,0,1,0,1,0,0
5825847834705920,2021-03-20,Female,26 to 35 years old,Rural,Prefer not to answer,University or college degree completed,"I work part-time, either as an employee or self-employed",Zulia,0,1,0,0,0,1,No,Irregularly,0,0,0,1,1,1,1,1,0,0
4668250180026368,2021-03-29,Female,16 to 25 years old,City center or metropolitan area,"I can afford food, but nothing else",Some secondary school / high school,I am a student and I work part-time,Zulia,0,1,0,0,0,1,No,Irregularly,1,1,1,0,0,1,0,1,1,1
6488791807426560,2021-03-13,Male,16 to 25 years old,Rural,"I can afford food, but nothing else",Some university or college,I am a student and I work part-time,Zulia,1,1,0,1,0,1,No,Irregularly,1,1,1,0,0,1,1,1,0,1
5946083900653568,2021-03-13,Male,36 to 45 years old,Suburban/Peri-urban,"I can afford food and regular expenses, but nothing else",Technical school diploma or degree completed,I am unemployed,Zulia,0,1,1,0,0,1,No,There are not enough,1,0,1,0,0,1,0,1,0,1
6455688732868608,2021-03-28,Female,Over 45 years old,Suburban/Peri-urban,I cannot afford enough food for my family,Secondary school/ high school completed,I am unemployed,Zulia,0,1,1,1,0,1,No,There are not enough,1,0,1,0,1,0,0,1,1,1
6745819696070656,2021-03-14,Female,16 to 25 years old,Suburban/Peri-urban,"I can afford food, but nothing else",Some technical education (e.g polytechnic school),"I work part-time, either as an employee or self-employed",Barinas,1,1,1,0,1,1,No,Irregularly,1,1,1,1,1,1,1,1,0,1
6353327196733440,2021-03-13,Female,Over 45 years old,Rural,"I can afford food, but nothing else",University or college degree completed,"I work full-time, either as an employee or self-employed",Zulia,0,1,0,0,0,1,No,There are not enough,1,0,0,0,0,0,1,1,0,0
6659254948986880,2021-04-02,Female,36 to 45 years old,Rural,Prefer not to answer,Secondary school/ high school completed,"I do housework, fulfilling domestic tasks, looking after children",Mérida,0,1,0,0,0,1,No,There are not enough,1,0,1,0,0,0,1,1,0,1
5642240734265344,2021-03-13,Female,Over 45 years old,City center or metropolitan area,"I can afford food, but nothing else",Post-graduate education,"I work full-time, either as an employee or self-employed",Bolívar,0,1,0,0,0,0,No,There are enough,0,0,0,1,1,1,0,1,0,0
6063146036101120,2021-03-24,Male,36 to 45 years old,Rural,"I can afford food, but nothing else",Some secondary school / high school,"I work full-time, either as an employee or self-employed",Bolívar,0,1,1,1,0,1,No,There are not enough,1,0,1,1,1,0,0,1,0,0
5663867756871680,2021-03-29,Male,16 to 25 years old,Rural,"I can afford food, but nothing else",Secondary school/ high school completed,I am a student,Bolívar,1,1,0,0,0,1,No,Irregularly,1,1,1,1,0,1,0,1,0,0
4888201654435840,2021-03-16,Male,36 to 45 years old,Suburban/Peri-urban,"I can afford food and regular expenses, but nothing else",University or college degree completed,"I work full-time, either as an employee or self-employed",Aragua,1,1,0,0,0,1,No,There are enough,0,1,0,1,1,0,0,1,0,1
5878210599583744,2021-03-13,Female,Over 45 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",University or college degree completed,"I work full-time, either as an employee or self-employed",Aragua,0,0,0,0,1,1,No,There are not enough,1,0,1,0,1,1,0,1,0,0
6209677586333696,2021-03-17,Male,Over 45 years old,Suburban/Peri-urban,"I can afford food, but nothing else",Secondary school/ high school completed,"I work full-time, either as an employee or self-employed",Aragua,1,1,0,0,0,1,No,Irregularly,1,0,1,0,0,1,0,1,0,0
5098438751682560,2021-03-14,Female,36 to 45 years old,City center or metropolitan area,"I can afford food, but nothing else",University or college degree completed,"I work full-time, either as an employee or self-employed",Aragua,0,1,0,0,0,1,No,There are not enough,1,1,1,0,0,0,0,1,0,1
5325447100628992,2021-03-18,Female,36 to 45 years old,Rural,I cannot afford enough food for my family,Secondary school/ high school completed,"I do housework, fulfilling domestic tasks, looking after children",Aragua,0,1,0,0,0,1,No,There are not enough,0,0,0,1,1,0,0,1,0,0
6688870291996672,2021-03-28,Male,16 to 25 years old,Suburban/Peri-urban,I cannot afford enough food for my family,Secondary school/ high school completed,I am unemployed,Aragua,0,1,0,0,0,1,No,Irregularly,1,1,1,0,0,0,0,1,0,1
4594608083566592,2021-03-16,Male,16 to 25 years old,Suburban/Peri-urban,Prefer not to answer,Secondary school/ high school completed,I am a student,Aragua,0,1,0,0,0,1,No,Irregularly,1,1,1,1,1,1,0,1,0,1
5647912909668352,2021-03-14,Female,16 to 25 years old,Suburban/Peri-urban,"I can afford food and regular expenses, but nothing else",Secondary school/ high school completed,"I work full-time, either as an employee or self-employed",Aragua,0,1,1,1,0,1,3 days,Irregularly,1,1,1,1,1,1,0,1,1,1
4797427914899456,2021-03-15,Male,36 to 45 years old,Rural,"I can afford food, but nothing else",Secondary school/ high school completed,None of the above,Aragua,0,1,0,1,0,1,No,There are enough,1,1,0,0,1,1,0,1,0,0
5163655615479808,2021-03-13,Female,26 to 35 years old,Suburban/Peri-urban,"I can afford food and regular expenses, but nothing else",Some university or college,"I do housework, fulfilling domestic tasks, looking after children",Aragua,1,0,0,0,1,1,No,Irregularly,1,1,1,0,0,0,0,1,0,1
5137382159679488,2021-03-13,Female,36 to 45 years old,Suburban/Peri-urban,I cannot afford enough food for my family,Technical school diploma or degree completed,I am unemployed,Aragua,0,1,0,0,0,1,No,Irregularly,1,1,1,1,1,1,1,1,0,1
5196778403266560,2021-03-13,Female,Over 45 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",University or college degree completed,"I work full-time, either as an employee or self-employed",Aragua,0,0,0,0,1,1,No,There are not enough,0,0,1,0,0,1,0,1,0,0
5778704797270016,2021-03-14,Male,26 to 35 years old,City center or metropolitan area,"I can afford food, but nothing else",Some technical education (e.g polytechnic school),I am unemployed,Anzoátegui,1,0,0,0,0,1,No,Irregularly,1,0,0,1,1,0,1,1,1,1
4665246068506624,2021-03-15,Female,36 to 45 years old,Rural,I cannot afford enough food for my family,University or college degree completed,"I work part-time, either as an employee or self-employed",Anzoátegui,0,0,0,0,0,1,No,Irregularly,1,0,0,0,0,1,1,1,0,0
5111080048394240,2021-04-01,Male,26 to 35 years old,Rural,"I can afford food, but nothing else",Some technical education (e.g polytechnic school),"I work part-time, either as an employee or self-employed",Anzoátegui,0,0,0,0,0,1,No,There are enough,1,0,0,1,1,0,0,1,0,0
6349471826051072,2021-03-13,Male,Over 45 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",Technical school diploma or degree completed,"I work full-time, either as an employee or self-employed",Anzoátegui,0,1,0,0,0,1,No,There are not enough,0,1,0,0,1,0,0,1,0,0
5733121034289152,2021-03-14,Female,Over 45 years old,Rural,"I can afford food and regular expenses, but nothing else",Secondary school/ high school completed,"I work part-time, either as an employee or self-employed",Anzoátegui,0,1,0,0,0,1,No,Irregularly,1,0,1,0,1,0,0,1,1,0
5877909884764160,2021-03-13,Female,36 to 45 years old,Rural,I cannot afford enough food for my family,University or college degree completed,"I do housework, fulfilling domestic tasks, looking after children",Anzoátegui,1,1,0,0,0,1,No,There are not enough,1,0,1,0,0,1,1,1,0,0
6666424541249536,2021-03-13,Female,26 to 35 years old,City center or metropolitan area,"I can afford food, but nothing else",University or college degree completed,"I work part-time, either as an employee or self-employed",Anzoátegui,0,1,0,0,0,1,No,There are enough,0,0,0,0,0,0,0,1,0,0
4749287035764736,2021-03-15,Male,16 to 25 years old,City center or metropolitan area,"I can afford food, but nothing else",Some secondary school / high school,"I work part-time, either as an employee or self-employed",Anzoátegui,1,1,1,1,1,1,No,There are not enough,1,0,0,1,1,0,1,1,1,1
5979728325640192,2021-03-16,Female,Over 45 years old,Rural,"I can afford food, but nothing else",Some university or college,I am unemployed,Anzoátegui,0,1,0,1,0,1,No,Irregularly,0,0,0,1,1,1,0,1,0,0
5966491974631424,2021-03-18,Female,Over 45 years old,Suburban/Peri-urban,"I can afford food, but nothing else",University or college degree completed,"I work part-time, either as an employee or self-employed",Anzoátegui,0,1,0,0,0,1,No,Irregularly,1,0,1,0,0,1,0,1,0,0
6601697840594944,2021-03-15,Female,Over 45 years old,Rural,I cannot afford enough food for my family,University or college degree completed,"I work part-time, either as an employee or self-employed",Anzoátegui,1,1,0,0,0,0,No,There are enough,0,0,1,0,0,0,0,1,0,0
5003418371620864,2021-03-17,Male,26 to 35 years old,Rural,I cannot afford enough food for my family,Secondary school/ high school completed,"I work full-time, either as an employee or self-employed",Anzoátegui,1,1,1,0,0,1,No,Irregularly,1,0,1,0,0,1,0,1,1,0
5644202393468928,2021-03-13,Female,26 to 35 years old,Rural,"I can afford food, but nothing else",University or college degree completed,"I work part-time, either as an employee or self-employed",Táchira,1,1,1,1,0,1,No,There are not enough,1,1,1,0,0,1,0,1,0,1
4541155873390592,2021-03-13,Male,16 to 25 years old,Suburban/Peri-urban,I cannot afford enough food for my family,Technical school diploma or degree completed,I am unemployed,Anzoátegui,0,1,1,1,0,1,No,There are enough,0,1,1,1,1,1,0,1,1,0
4990097849319424,2021-03-26,Male,26 to 35 years old,Rural,I cannot afford enough food for my family,Technical school diploma or degree completed,I am a student,Anzoátegui,1,1,0,0,0,1,No,There are enough,0,0,1,0,0,1,0,1,1,1
6680177693425664,2021-04-29,Female,16 to 25 years old,Rural,I cannot afford enough food for my family,Secondary school/ high school completed,I am unemployed,Táchira,0,1,1,0,1,0,No,Irregularly,1,1,1,0,1,0,1,1,1,1
6744291409133568,2021-03-26,Male,26 to 35 years old,Rural,"I can afford food and regular expenses, but nothing else",Technical school diploma or degree completed,"I work full-time, either as an employee or self-employed",Anzoátegui,0,1,0,0,0,1,No,Irregularly,1,1,1,0,0,0,0,1,0,0
5681097303392256,2021-03-13,Female,26 to 35 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",University or college degree completed,"I work part-time, either as an employee or self-employed",Anzoátegui,0,0,0,0,0,1,Every day,There are enough,0,0,0,1,1,0,0,1,0,0
5619231050956800,2021-03-13,Male,36 to 45 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",Secondary school/ high school completed,"I work part-time, either as an employee or self-employed",Táchira,1,1,0,1,0,1,No,There are not enough,1,1,1,0,0,0,0,1,0,1
4795191646224384,2021-03-13,Male,16 to 25 years old,City center or metropolitan area,"I can afford food, but nothing else",Secondary school/ high school completed,"I work part-time, either as an employee or self-employed",Táchira,1,1,0,0,0,1,No,There are not enough,1,1,1,0,0,1,0,1,0,0
6555109390811136,2021-03-13,Female,16 to 25 years old,Rural,"I can afford food, but nothing else",Technical school diploma or degree completed,I am a student and I work part-time,Anzoátegui,0,1,0,0,0,1,No,Irregularly,1,0,1,0,1,1,0,1,0,0
6524225455390720,2021-03-13,Male,16 to 25 years old,Rural,"I can afford food, but nothing else",Primary school completed,I am a student,Anzoátegui,0,1,1,1,0,1,No,There are not enough,1,0,1,0,1,1,0,1,0,0
5258689887076352,2021-03-21,Male,16 to 25 years old,Rural,"I can afford food, but nothing else",Secondary school/ high school completed,"I work full-time, either as an employee or self-employed",Anzoátegui,0,1,0,0,0,1,No,Irregularly,1,1,0,1,1,1,0,1,0,0
6070973496557568,2021-03-16,Female,26 to 35 years old,Suburban/Peri-urban,"I can afford food and regular expenses, but nothing else",University or college degree completed,"I work full-time, either as an employee or self-employed",Anzoátegui,1,1,0,0,0,1,No,There are not enough,1,0,1,0,0,1,0,1,0,1
4801448004288512,2021-03-13,Female,36 to 45 years old,City center or metropolitan area,"I can afford food, regular expenses, and clothes, but nothing else",University or college degree completed,"I work part-time, either as an employee or self-employed",Anzoátegui,0,1,0,0,0,0,No,There are not enough,1,0,1,1,1,0,0,1,0,0
5803888790994944,2021-04-03,Male,16 to 25 years old,Rural,"I can comfortably afford food, clothes, and furniture, but I don’t have savings",Secondary school/ high school completed,"I work full-time, either as an employee or self-employed",Anzoátegui,0,0,0,0,1,1,No,There are enough,1,0,0,0,0,1,0,1,0,0
6351256754061312,2021-03-17,Female,16 to 25 years old,Suburban/Peri-urban,"I can afford food and regular expenses, but nothing else",Secondary school/ high school completed,"I work part-time, either as an employee or self-employed",Anzoátegui,1,1,0,0,0,1,No,There are not enough,1,0,1,1,0,0,0,1,0,0
5237149065805824,2021-03-19,Male,Over 45 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",Secondary school/ high school completed,"I work part-time, either as an employee or self-employed",Anzoátegui,0,1,0,0,0,1,No,Irregularly,1,1,1,1,1,1,0,1,0,0
6740398306492416,2021-03-15,Female,36 to 45 years old,City center or metropolitan area,Prefer not to answer,University or college degree completed,"I do housework, fulfilling domestic tasks, looking after children",Anzoátegui,0,1,0,1,1,1,No,There are not enough,1,1,1,0,0,1,0,1,1,0
4887661621018624,2021-03-13,Female,26 to 35 years old,City center or metropolitan area,"I can comfortably afford food, clothes, and furniture, and I have savings",University or college degree completed,"I work full-time, either as an employee or self-employed",Anzoátegui,1,1,1,1,0,1,No,Irregularly,0,0,0,1,1,1,1,1,0,0
